ORI,AGENCY,Govt_level,placename,CNTY,YEAR,POP100,White_count,Black_count,Hispanic_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispanic_Males_All,Age1524_HispanicM,Age1524_HispanicF,Hispanic_Females_All,Pct_WYM,Pct_WYF,POP,STATEFP,place_fips
VA12900,WAYNESBORO,2,Waynesboro city,,2010,21006.0,17274.0,2229.0,1337.0,944.0,8185.0,973.0,9089.0,155.0,1038.0,157.0,1191.0,782.0,139.0,82.0,555.0,0.11533292608430055,0.10705248102101443,18549.0,51,83680
VA08402,WEBER CITY,2,Weber City town,,2010,1327.0,1292.0,14.0,13.0,62.0,571.0,63.0,721.0,2.0,10.0,0.0,4.0,8.0,2.0,2.0,5.0,0.1085814360770578,0.08737864077669902,1377.0,51,83808
VA05002,WEST POINT,2,West Point town,,2010,3306.0,2618.0,509.0,118.0,151.0,1229.0,145.0,1389.0,41.0,222.0,51.0,287.0,72.0,19.0,6.0,46.0,0.1228641171684296,0.10439164866810656,2866.0,51,84960
VA13000,WILLIAMSBURG,2,Williamsburg city,,2010,14068.0,10407.0,1968.0,941.0,2207.0,4882.0,2537.0,5525.0,248.0,912.0,316.0,1056.0,469.0,214.0,266.0,472.0,0.4520688242523556,0.459185520361991,11530.0,51,86160
VA13100,WINCHESTER,2,Winchester city,,2010,26203.0,19532.0,2864.0,4041.0,1528.0,9396.0,1583.0,10136.0,271.0,1461.0,243.0,1403.0,2289.0,391.0,283.0,1752.0,0.16262239250744998,0.15617600631412787,21947.0,51,86720
VA09606,WISE,2,Wise town,,2010,3286.0,3157.0,33.0,42.0,268.0,1546.0,249.0,1611.0,10.0,24.0,2.0,9.0,23.0,7.0,6.0,19.0,0.17335058214747734,0.15456238361266295,3193.0,51,87072
VA08503,WOODSTOCK,2,Woodstock town,,2010,5097.0,4460.0,172.0,654.0,247.0,1988.0,251.0,2472.0,7.0,97.0,6.0,75.0,351.0,73.0,56.0,303.0,0.12424547283702213,0.10153721682847897,3182.0,51,87712
VA09701,WYTHEVILLE,2,Wytheville town,,2010,8211.0,7331.0,606.0,115.0,341.0,3253.0,380.0,4078.0,30.0,296.0,31.0,310.0,58.0,14.0,10.0,57.0,0.10482631417153396,0.09318293281020107,8038.0,51,88000
WA01401,ABERDEEN,2,Aberdeen city,,2010,16896.0,13584.0,135.0,2678.0,919.0,6642.0,919.0,6942.0,18.0,93.0,9.0,42.0,1474.0,282.0,220.0,1204.0,0.1383619391749473,0.1323825986747335,16565.0,53,100
WA03206,AIRWAY HEIGHTS,2,Airway Heights city,,2010,6114.0,4800.0,438.0,507.0,439.0,3243.0,214.0,1557.0,61.0,395.0,9.0,43.0,388.0,50.0,19.0,119.0,0.13536848596978107,0.13744380218368654,2126.0,53,905
WA01714,ALGONA,2,Algona city,,2010,3014.0,2021.0,98.0,478.0,163.0,1022.0,163.0,999.0,11.0,60.0,4.0,38.0,254.0,49.0,32.0,224.0,0.15949119373776907,0.16316316316316315,1746.0,53,1290
WA02901,ANACORTES,2,Anacortes city,,2010,15778.0,14433.0,104.0,794.0,650.0,6930.0,669.0,7503.0,4.0,52.0,7.0,52.0,376.0,62.0,62.0,418.0,0.0937950937950938,0.08916433426629349,12084.0,53,1990
WA03101,ARLINGTON,2,Arlington city,,2010,17926.0,15352.0,212.0,1700.0,1034.0,7491.0,997.0,7861.0,23.0,124.0,16.0,88.0,882.0,139.0,155.0,818.0,0.13803230543318648,0.1268286477547386,4481.0,53,2585
WA01701,AUBURN,2,Auburn city,,2010,70180.0,49452.0,3469.0,9032.0,3312.0,24303.0,3217.0,25149.0,266.0,1776.0,280.0,1693.0,4726.0,865.0,716.0,4306.0,0.1362794716701642,0.12791761103821225,33102.0,53,3180
WA00601,BATTLE GROUND,2,Battle Ground city,,2010,17571.0,15904.0,138.0,1150.0,1195.0,7785.0,1092.0,8119.0,11.0,82.0,13.0,56.0,574.0,108.0,86.0,576.0,0.15350032113037893,0.134499322576672,3758.0,53,4475
WA01702,BELLEVUE,2,Bellevue city,,2010,122363.0,76547.0,2815.0,8545.0,4299.0,38235.0,3706.0,38312.0,211.0,1503.0,167.0,1312.0,4560.0,738.0,595.0,3985.0,0.11243624950961162,0.09673209438296096,86874.0,53,5210
WA03701,BELLINGHAM,2,Bellingham city,,2010,80885.0,68652.0,1068.0,5665.0,8524.0,33336.0,8973.0,35316.0,195.0,665.0,159.0,403.0,2882.0,709.0,807.0,2783.0,0.2556995440364771,0.25407747196738023,52179.0,53,5280
WA02002,BINGEN,2,Bingen city,,2010,712.0,514.0,2.0,200.0,32.0,278.0,31.0,236.0,0.0,2.0,0.0,0.0,114.0,19.0,16.0,86.0,0.11510791366906475,0.13135593220338984,657.0,53,6085
WA01715,BLACK DIAMOND,2,Black Diamond city,,2010,4151.0,3817.0,48.0,193.0,239.0,1903.0,222.0,1914.0,9.0,28.0,3.0,20.0,96.0,9.0,12.0,97.0,0.1255911718339464,0.11598746081504704,1422.0,53,6330
WA03702,BLAINE,2,Blaine city,,2010,4684.0,4051.0,64.0,235.0,196.0,1980.0,219.0,2071.0,8.0,44.0,4.0,20.0,116.0,24.0,23.0,119.0,0.098989898989899,0.10574601641718977,2626.0,53,6505
WA02714,BONNEY LAKE,2,Bonney Lake city,,2010,17374.0,15427.0,223.0,1063.0,998.0,7771.0,913.0,7656.0,18.0,132.0,18.0,91.0,526.0,72.0,95.0,537.0,0.1284261999742633,0.11925287356321836,7494.0,53,7170
WA01703,BOTHELL,2,Bothell city,,2010,33505.0,26699.0,521.0,2911.0,1594.0,12985.0,1530.0,13714.0,39.0,278.0,40.0,243.0,1485.0,255.0,239.0,1426.0,0.1227570273392376,0.11156482426717224,12345.0,53,7380
WA01801,BREMERTON,2,Bremerton city,,2010,37729.0,27922.0,2514.0,3612.0,3129.0,14727.0,2040.0,13195.0,467.0,1549.0,253.0,965.0,2056.0,636.0,383.0,1556.0,0.2124668975351396,0.15460401667298218,43282.0,53,7695
WA02401,BREWSTER,2,Brewster city,,2010,2370.0,1205.0,8.0,1729.0,81.0,597.0,74.0,608.0,0.0,7.0,0.0,1.0,906.0,169.0,154.0,823.0,0.135678391959799,0.12171052631578948,1683.0,53,7835
WA03108,BRIER,2,Brier city,,2010,6087.0,5166.0,66.0,244.0,347.0,2615.0,332.0,2551.0,8.0,39.0,7.0,27.0,132.0,29.0,24.0,112.0,0.1326959847036329,0.1301450411603293,5808.0,53,7940
WA02704,BUCKLEY,2,Buckley city,,2010,4354.0,4050.0,26.0,133.0,262.0,2030.0,248.0,2020.0,3.0,20.0,0.0,6.0,65.0,14.0,15.0,68.0,0.129064039408867,0.12277227722772276,3516.0,53,8570
WA02904,BURLINGTON,2,Burlington city,,2010,8388.0,6051.0,104.0,2631.0,445.0,2876.0,435.0,3175.0,11.0,68.0,8.0,36.0,1338.0,262.0,240.0,1293.0,0.1547287899860918,0.13700787401574804,4349.0,53,8920
WA00602,CAMAS,2,Camas city,,2010,19355.0,16910.0,198.0,790.0,1062.0,8423.0,932.0,8487.0,18.0,106.0,12.0,92.0,409.0,55.0,54.0,381.0,0.12608334322687878,0.1098150111935902,6442.0,53,9480
WA01716,CARNATION,2,Carnation city,,2010,1786.0,1532.0,16.0,226.0,92.0,756.0,81.0,776.0,2.0,10.0,2.0,6.0,120.0,23.0,15.0,106.0,0.12169312169312167,0.10438144329896908,1311.0,53,10215
WA00803,CASTLE ROCK,2,Castle Rock city,,2010,1982.0,1812.0,2.0,97.0,101.0,856.0,124.0,956.0,1.0,2.0,0.0,0.0,50.0,9.0,8.0,47.0,0.11799065420560748,0.1297071129707113,2067.0,53,10565
WA02101,CENTRALIA,2,Centralia city,,2010,16336.0,13901.0,106.0,2634.0,957.0,6600.0,925.0,7301.0,23.0,70.0,9.0,36.0,1433.0,269.0,212.0,1201.0,0.145,0.12669497329132995,12101.0,53,11160
WA02102,CHEHALIS,2,Chehalis city,,2010,7259.0,6313.0,123.0,844.0,562.0,3077.0,462.0,3236.0,69.0,96.0,10.0,27.0,486.0,145.0,80.0,358.0,0.18264543386415336,0.14276885043263288,7015.0,53,11475
WA00402,CHELAN,2,Chelan city,,2010,3890.0,3116.0,14.0,942.0,176.0,1514.0,159.0,1602.0,1.0,10.0,1.0,4.0,514.0,119.0,107.0,428.0,0.11624834874504625,0.09925093632958802,2969.0,53,11615
WA03201,CHENEY,2,Cheney city,,2010,10590.0,8653.0,423.0,990.0,2007.0,4174.0,2204.0,4479.0,176.0,249.0,132.0,174.0,497.0,297.0,305.0,493.0,0.4808337326305702,0.4920741236883233,8150.0,53,11825
WA03301,CHEWELAH,2,Chewelah city,,2010,2607.0,2426.0,6.0,74.0,133.0,1138.0,105.0,1288.0,0.0,1.0,2.0,5.0,37.0,9.0,6.0,37.0,0.11687170474516695,0.08152173913043477,2005.0,53,12140
WA00201,CLARKSTON,2,Clarkston city,,2010,7229.0,6655.0,50.0,289.0,448.0,3157.0,468.0,3498.0,5.0,30.0,6.0,20.0,140.0,20.0,32.0,149.0,0.1419068736141907,0.13379073756432247,6753.0,53,12630
WA01902,CLE ELUM,2,Cle Elum city,,2010,1872.0,1724.0,8.0,108.0,106.0,859.0,96.0,865.0,0.0,5.0,0.0,3.0,57.0,7.0,6.0,51.0,0.12339930151338765,0.11098265895953756,1778.0,53,12945
WA01725,CLYDE HILL,2,Clyde Hill city,,2010,2984.0,2517.0,18.0,69.0,133.0,1247.0,117.0,1270.0,0.0,10.0,0.0,8.0,28.0,5.0,10.0,41.0,0.1066559743384122,0.09212598425196852,2972.0,53,13365
WA03801,COLFAX,2,Colfax city,,2010,2805.0,2681.0,13.0,79.0,142.0,1340.0,141.0,1341.0,0.0,6.0,0.0,7.0,45.0,9.0,6.0,34.0,0.10597014925373134,0.10514541387024608,2690.0,53,13785
WA03602,COLLEGE PLACE,2,College Place city,,2010,8765.0,7510.0,136.0,1618.0,866.0,3566.0,832.0,3944.0,36.0,83.0,18.0,53.0,806.0,197.0,227.0,812.0,0.2428491306786315,0.21095334685598371,6308.0,53,13855
WA03302,COLVILLE,2,Colville city,,2010,4673.0,4320.0,7.0,179.0,254.0,1972.0,267.0,2348.0,1.0,3.0,0.0,4.0,89.0,10.0,12.0,90.0,0.12880324543610547,0.1137137989778535,4360.0,53,14170
WA01101,CONNELL,2,Connell city,,2010,4209.0,3090.0,270.0,1656.0,273.0,2082.0,126.0,1008.0,36.0,266.0,1.0,4.0,901.0,160.0,135.0,755.0,0.13112391930835735,0.125,2005.0,53,14485
WA01406,COSMOPOLIS,2,Cosmopolis city,,2010,1649.0,1460.0,2.0,100.0,85.0,716.0,87.0,744.0,0.0,1.0,0.0,1.0,45.0,4.0,7.0,55.0,0.11871508379888268,0.11693548387096775,1372.0,53,14870
WA02407,COULEE DAM,2,Coulee Dam town,,2010,1098.0,604.0,5.0,74.0,27.0,299.0,18.0,305.0,1.0,3.0,1.0,2.0,35.0,8.0,5.0,39.0,0.0903010033444816,0.05901639344262295,1087.0,53,15115
WA03109,DARRINGTON,2,Darrington town,,2010,1347.0,1245.0,0.0,43.0,75.0,635.0,71.0,610.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,21.0,0.11811023622047245,0.11639344262295084,1280.0,53,16690
WA02201,DAVENPORT,2,Davenport city,,2010,1734.0,1653.0,1.0,46.0,106.0,779.0,110.0,874.0,0.0,0.0,1.0,1.0,24.0,4.0,4.0,22.0,0.13607188703465986,0.12585812356979406,1502.0,53,16795
WA00701,DAYTON,2,Dayton city,,2010,2526.0,2315.0,9.0,180.0,106.0,1129.0,111.0,1186.0,3.0,7.0,0.0,2.0,94.0,25.0,17.0,86.0,0.09388839681133747,0.09359190556492412,2468.0,53,16970
WA01717,DES MOINES,2,Des Moines city,,2010,29673.0,18857.0,2695.0,4500.0,969.0,9129.0,910.0,9728.0,227.0,1298.0,209.0,1397.0,2380.0,416.0,361.0,2120.0,0.10614525139664804,0.09354440789473684,17283.0,53,17635
WA01718,DUVALL,2,Duvall city,,2010,6695.0,6005.0,30.0,513.0,294.0,2983.0,269.0,3022.0,1.0,18.0,3.0,12.0,285.0,34.0,23.0,228.0,0.09855849815621856,0.08901389808074123,3101.0,53,19035
WA00902,EAST WENATCHEE,2,East Wenatchee city,,2010,13190.0,10562.0,33.0,3092.0,693.0,5067.0,701.0,5495.0,6.0,22.0,5.0,11.0,1561.0,330.0,313.0,1531.0,0.13676731793960922,0.1275705186533212,2701.0,53,20155
WA02705,EATONVILLE,2,Eatonville town,,2010,2758.0,2486.0,13.0,164.0,141.0,1207.0,154.0,1279.0,1.0,7.0,0.0,6.0,73.0,10.0,15.0,91.0,0.1168185584092792,0.12040656763096168,1374.0,53,20260
WA03102,EDMONDS,2,Edmonds city,,2010,39709.0,33114.0,1045.0,2121.0,1729.0,15679.0,1555.0,17435.0,81.0,544.0,69.0,501.0,1025.0,176.0,164.0,1096.0,0.11027488998022833,0.08918841410954975,32099.0,53,20750
WA01901,ELLENSBURG,2,Ellensburg city,,2010,18174.0,15583.0,275.0,1764.0,3363.0,7743.0,3178.0,7840.0,99.0,176.0,62.0,99.0,903.0,346.0,355.0,861.0,0.4343277799302596,0.4053571428571429,12361.0,53,21240
WA01402,ELMA,2,Elma city,,2010,3107.0,2666.0,32.0,205.0,173.0,1306.0,175.0,1360.0,3.0,19.0,3.0,13.0,105.0,16.0,17.0,100.0,0.1324655436447167,0.12867647058823528,3011.0,53,21450
WA01704,ENUMCLAW,2,Enumclaw city,,2010,10669.0,9793.0,52.0,703.0,703.0,4670.0,610.0,5123.0,6.0,35.0,2.0,17.0,355.0,62.0,55.0,348.0,0.15053533190578158,0.11907085691977355,7227.0,53,22045
WA01301,EPHRATA,2,Ephrata city,,2010,7664.0,6447.0,63.0,1277.0,427.0,3171.0,426.0,3276.0,10.0,47.0,2.0,16.0,698.0,168.0,124.0,579.0,0.1346578366445916,0.13003663003663005,5349.0,53,22080
WA03103,EVERETT,2,Everett city,,2010,103019.0,76844.0,4198.0,14595.0,5651.0,38852.0,5145.0,37992.0,547.0,2550.0,315.0,1648.0,7893.0,1415.0,1147.0,6702.0,0.14544939771440338,0.13542324699936828,69961.0,53,22640
WA03703,EVERSON,2,Everson city,,2010,2481.0,1868.0,8.0,716.0,129.0,900.0,136.0,968.0,0.0,3.0,0.0,5.0,369.0,68.0,70.0,347.0,0.14333333333333334,0.14049586776859505,1788.0,53,22745
WA03704,FERNDALE,2,Ferndale city,,2010,11415.0,9490.0,117.0,1374.0,641.0,4593.0,610.0,4897.0,6.0,74.0,9.0,43.0,690.0,114.0,115.0,684.0,0.13956020030481167,0.12456606085358382,5398.0,53,23620
WA02707,FIFE,2,Fife city,,2010,9173.0,5061.0,749.0,1595.0,334.0,2538.0,369.0,2523.0,55.0,430.0,52.0,319.0,841.0,152.0,117.0,754.0,0.13159968479117415,0.14625445897740785,3864.0,53,23795
WA02717,FIRCREST,2,Fircrest city,,2010,6497.0,5125.0,453.0,299.0,240.0,2355.0,272.0,2770.0,34.0,221.0,38.0,232.0,144.0,25.0,25.0,155.0,0.10191082802547773,0.09819494584837543,5258.0,53,23970
WA00502,FORKS,2,Forks city,,2010,3532.0,2390.0,16.0,914.0,154.0,1175.0,156.0,1215.0,4.0,11.0,1.0,5.0,552.0,129.0,52.0,362.0,0.13106382978723405,0.12839506172839507,2862.0,53,24810
WA02718,GIG HARBOR,2,Gig Harbor city,,2010,7126.0,6431.0,83.0,414.0,335.0,2981.0,305.0,3450.0,3.0,50.0,3.0,33.0,208.0,35.0,36.0,206.0,0.11237839651123784,0.08840579710144927,3336.0,53,26735
WA02001,GOLDENDALE,2,Goldendale city,,2010,3407.0,3009.0,12.0,287.0,178.0,1456.0,186.0,1553.0,1.0,9.0,0.0,3.0,143.0,30.0,30.0,144.0,0.12225274725274725,0.11976819059884095,3319.0,53,27435
WA01307,GRAND COULEE,2,Grand Coulee city,,2010,988.0,756.0,11.0,88.0,30.0,373.0,36.0,383.0,0.0,7.0,0.0,4.0,52.0,13.0,7.0,36.0,0.08042895442359249,0.09399477806788513,984.0,53,27855
WA03901,GRANDVIEW,2,Grandview city,,2010,10862.0,5995.0,93.0,8655.0,423.0,2932.0,387.0,3063.0,9.0,46.0,4.0,47.0,4376.0,836.0,751.0,4279.0,0.1442701227830832,0.12634671890303625,7169.0,53,27925
WA03907,GRANGER,2,Granger city,,2010,3246.0,1577.0,14.0,2862.0,122.0,765.0,128.0,812.0,1.0,8.0,0.0,6.0,1461.0,291.0,262.0,1401.0,0.15947712418300652,0.15763546798029554,2342.0,53,27960
WA03111,GRANITE FALLS,2,Granite Falls city,,2010,3364.0,2946.0,25.0,253.0,196.0,1478.0,206.0,1468.0,2.0,17.0,1.0,8.0,144.0,25.0,16.0,109.0,0.13261163734776726,0.14032697547683926,1200.0,53,27995
WA01403,HOQUIAM,2,Hoquiam city,,2010,8726.0,7460.0,74.0,831.0,526.0,3597.0,499.0,3863.0,5.0,39.0,11.0,35.0,452.0,97.0,71.0,379.0,0.1462329719210453,0.12917421692984726,8972.0,53,32300
WA02503,ILWACO,2,Ilwaco city,,2010,936.0,841.0,3.0,53.0,42.0,429.0,28.0,412.0,0.0,1.0,0.0,2.0,30.0,5.0,5.0,23.0,0.0979020979020979,0.06796116504854369,950.0,53,33000
WA01706,ISSAQUAH,2,Issaquah city,,2010,30434.0,22736.0,422.0,1764.0,964.0,10803.0,992.0,11933.0,28.0,235.0,18.0,187.0,864.0,117.0,111.0,900.0,0.08923447190595205,0.08313081370988018,7786.0,53,33805
WA00804,KALAMA,2,Kalama city,,2010,2344.0,2139.0,14.0,114.0,114.0,1049.0,101.0,1090.0,0.0,10.0,0.0,4.0,56.0,7.0,12.0,58.0,0.10867492850333653,0.0926605504587156,1320.0,53,34645
WA00801,KELSO,2,Kelso city,,2010,11925.0,10161.0,97.0,1346.0,726.0,4912.0,753.0,5249.0,12.0,56.0,11.0,41.0,714.0,121.0,116.0,632.0,0.1478013029315961,0.14345589636121167,11820.0,53,35065
WA00301,KENNEWICK,2,Kennewick city,,2010,73917.0,58053.0,1262.0,17909.0,4018.0,28829.0,3938.0,29224.0,133.0,726.0,90.0,536.0,9175.0,1774.0,1800.0,8734.0,0.1393735474695619,0.13475225841773886,42155.0,53,35275
WA03303,KETTLE FALLS,2,Kettle Falls city,,2010,1595.0,1450.0,1.0,27.0,88.0,690.0,86.0,760.0,0.0,1.0,0.0,0.0,8.0,3.0,6.0,19.0,0.12753623188405794,0.11315789473684212,1311.0,53,35485
WA01708,KIRKLAND,2,Kirkland city,,2010,48787.0,38692.0,855.0,3085.0,1994.0,18809.0,2147.0,19883.0,74.0,463.0,45.0,392.0,1584.0,282.0,239.0,1501.0,0.10601307884523367,0.1079816929034854,40052.0,53,35940
WA00606,LA CENTER,2,La Center city,,2010,2800.0,2557.0,27.0,129.0,128.0,1262.0,121.0,1295.0,1.0,15.0,1.0,12.0,67.0,14.0,11.0,62.0,0.10142630744849446,0.09343629343629344,461.0,53,36710
WA03404,LACEY,2,Lacey city,,2010,42393.0,31446.0,2302.0,3886.0,1965.0,14811.0,2061.0,16635.0,172.0,1226.0,194.0,1076.0,1972.0,342.0,347.0,1914.0,0.13267166295321045,0.12389540126239855,19279.0,53,36745
WA02906,LA CONNER,2,La Conner town,,2010,891.0,776.0,6.0,55.0,22.0,351.0,37.0,425.0,0.0,3.0,0.0,3.0,32.0,4.0,3.0,23.0,0.06267806267806267,0.08705882352941176,656.0,53,36780
WA01726,LAKE FOREST PARK,2,Lake Forest Park city,,2010,12598.0,10456.0,229.0,455.0,522.0,5207.0,470.0,5249.0,27.0,131.0,21.0,98.0,215.0,32.0,39.0,240.0,0.10024966391396198,0.0895408649266527,3747.0,53,37270
WA03119,LAKE STEVENS,2,Lake Stevens city,,2010,28069.0,23882.0,482.0,2424.0,1620.0,11960.0,1517.0,11922.0,29.0,269.0,26.0,213.0,1258.0,213.0,165.0,1166.0,0.1354515050167224,0.1272437510484818,3380.0,53,37900
WA02723,LAKEWOOD,2,Lakewood city,,2010,58163.0,34506.0,6849.0,8877.0,2060.0,16980.0,2246.0,17526.0,579.0,3654.0,563.0,3195.0,4605.0,916.0,804.0,4272.0,0.12131919905771495,0.12815245920346913,64057.0,53,38038
WA02504,LONG BEACH,2,Long Beach city,,2010,1392.0,1273.0,1.0,107.0,64.0,604.0,70.0,669.0,0.0,0.0,0.0,1.0,61.0,17.0,9.0,46.0,0.10596026490066224,0.1046337817638266,1236.0,53,40070
WA00802,LONGVIEW,2,Longview city,,2010,36648.0,31500.0,333.0,3571.0,1903.0,14964.0,1957.0,16536.0,40.0,199.0,25.0,134.0,1909.0,397.0,308.0,1662.0,0.12717187917669073,0.11834784712143202,31499.0,53,40245
WA03705,LYNDEN,2,Lynden city,,2010,11951.0,10719.0,79.0,1036.0,594.0,4984.0,612.0,5735.0,3.0,42.0,9.0,37.0,519.0,105.0,115.0,517.0,0.11918138041733548,0.1067131647776809,5709.0,53,40805
WA03104,LYNNWOOD,2,Lynnwood city,,2010,35836.0,22875.0,1976.0,4750.0,1489.0,11064.0,1363.0,11811.0,121.0,1041.0,138.0,935.0,2566.0,451.0,383.0,2184.0,0.13458062183658712,0.1154008974684616,28695.0,53,40840
WA03909,MABTON,2,Mabton city,,2010,2286.0,1073.0,16.0,2100.0,86.0,528.0,89.0,545.0,3.0,12.0,1.0,4.0,1026.0,205.0,218.0,1074.0,0.16287878787878787,0.163302752293578,1616.0,53,40980
WA01404,MCCLEARY,2,McCleary city,,2010,1653.0,1546.0,14.0,39.0,83.0,737.0,91.0,809.0,1.0,7.0,2.0,7.0,18.0,4.0,3.0,21.0,0.11261872455902308,0.11248454882571077,1273.0,53,41225
WA01747,MAPLE VALLEY,2,Maple Valley city,,2010,22684.0,19465.0,471.0,1293.0,1070.0,9631.0,1021.0,9834.0,35.0,280.0,20.0,191.0,618.0,85.0,95.0,675.0,0.11109957429135084,0.10382346959528167,10961.0,53,43150
WA03105,MARYSVILLE,2,Marysville city,,2010,60020.0,48029.0,1114.0,6178.0,3166.0,23685.0,3030.0,24344.0,86.0,657.0,90.0,457.0,3210.0,532.0,473.0,2968.0,0.13367109985222714,0.12446598751232335,12129.0,53,43955
WA03203,MEDICAL LAKE,2,Medical Lake city,,2010,5060.0,4452.0,118.0,290.0,341.0,2238.0,305.0,2214.0,12.0,67.0,9.0,51.0,143.0,28.0,34.0,147.0,0.15236818588025022,0.13775971093044265,4655.0,53,44690
WA01720,MEDINA,2,Medina city,,2010,2969.0,2478.0,9.0,76.0,143.0,1240.0,118.0,1238.0,0.0,4.0,0.0,5.0,35.0,2.0,5.0,41.0,0.1153225806451613,0.09531502423263327,3145.0,53,44725
WA01709,MERCER ISLAND,2,Mercer Island city,,2010,22699.0,17677.0,286.0,634.0,891.0,8706.0,807.0,8971.0,18.0,142.0,20.0,144.0,295.0,38.0,46.0,339.0,0.10234321157822192,0.08995652658566491,20816.0,53,45005
WA03121,MILL CREEK,2,Mill Creek city,,2010,18244.0,13537.0,396.0,1026.0,765.0,6558.0,837.0,6979.0,28.0,209.0,33.0,187.0,520.0,93.0,84.0,506.0,0.11665141811527906,0.119931222238143,7172.0,53,45865
WA02709,MILTON,2,Milton city,,2010,6968.0,5773.0,215.0,373.0,372.0,2738.0,377.0,3035.0,19.0,118.0,14.0,97.0,193.0,30.0,41.0,180.0,0.1358655953250548,0.1242174629324547,4995.0,53,46020
WA03112,MONROE,2,Monroe city,,2010,17304.0,13598.0,611.0,2962.0,940.0,7499.0,713.0,6099.0,51.0,559.0,10.0,52.0,1631.0,286.0,213.0,1331.0,0.1253500466728897,0.11690441055910805,4278.0,53,46685
WA01405,MONTESANO,2,Montesano city,,2010,3976.0,3666.0,23.0,131.0,224.0,1786.0,213.0,1880.0,2.0,22.0,0.0,1.0,72.0,21.0,10.0,59.0,0.12541993281075028,0.11329787234042553,3064.0,53,46895
WA02103,MORTON,2,Morton city,,2010,1126.0,1061.0,6.0,33.0,66.0,514.0,56.0,547.0,1.0,4.0,1.0,2.0,17.0,1.0,1.0,16.0,0.12840466926070038,0.10237659963436928,1130.0,53,47175
WA01302,MOSES LAKE,2,Moses Lake city,,2010,20366.0,15550.0,334.0,6123.0,982.0,7556.0,998.0,7994.0,25.0,183.0,20.0,151.0,3139.0,559.0,530.0,2984.0,0.12996294335627315,0.1248436327245434,11235.0,53,47245
WA02104,MOSSYROCK,2,Mossyrock city,,2010,759.0,539.0,1.0,234.0,37.0,262.0,34.0,277.0,0.0,1.0,0.0,0.0,137.0,17.0,20.0,97.0,0.14122137404580154,0.12274368231046932,487.0,53,47315
WA03106,MOUNTLAKE TERRACE,2,Mountlake Terrace city,,2010,19909.0,14280.0,853.0,2100.0,855.0,6949.0,840.0,7331.0,65.0,459.0,59.0,394.0,1112.0,171.0,153.0,988.0,0.12303928622823428,0.1145819124266812,20388.0,53,47490
WA02902,MOUNT VERNON,2,Mount Vernon city,,2010,31743.0,23120.0,323.0,10686.0,1494.0,11159.0,1429.0,11961.0,41.0,201.0,30.0,122.0,5493.0,1088.0,978.0,5193.0,0.13388296442333542,0.11947161608561158,17647.0,53,47560
WA03914,MOXEE,2,Moxee city,,2010,3308.0,2344.0,19.0,1291.0,152.0,1166.0,158.0,1178.0,0.0,11.0,1.0,8.0,625.0,110.0,120.0,666.0,0.13036020583190394,0.13412563667232594,1005.0,53,47665
WA03113,MUKILTEO,2,Mukilteo city,,2010,20254.0,15172.0,346.0,882.0,1026.0,7651.0,906.0,7521.0,29.0,205.0,26.0,141.0,438.0,71.0,75.0,444.0,0.13410011763168214,0.12046270442760272,7007.0,53,47735
WA02107,NAPAVINE,2,Napavine city,,2010,1766.0,1607.0,3.0,123.0,111.0,772.0,88.0,835.0,0.0,3.0,0.0,0.0,64.0,10.0,17.0,59.0,0.14378238341968913,0.10538922155688622,768.0,53,47980
WA02602,NEWPORT,2,Newport city,,2010,2126.0,1962.0,7.0,95.0,109.0,916.0,137.0,1046.0,1.0,4.0,0.0,3.0,40.0,5.0,10.0,55.0,0.11899563318777293,0.13097514340344169,1691.0,53,48820
WA01710,NORMANDY PARK,2,Normandy Park city,,2010,6335.0,5473.0,51.0,328.0,268.0,2692.0,237.0,2781.0,0.0,26.0,1.0,25.0,158.0,23.0,27.0,170.0,0.09955423476968796,0.08522114347357065,6917.0,53,49415
WA01501,OAK HARBOR,2,Oak Harbor city,,2010,22075.0,16023.0,1071.0,2055.0,1197.0,8034.0,1238.0,7989.0,115.0,607.0,96.0,464.0,1020.0,212.0,228.0,1035.0,0.14899178491411502,0.1549630742270622,17176.0,53,50360
WA01408,OCEAN SHORES,2,Ocean Shores city,,2010,5569.0,5024.0,51.0,178.0,183.0,2407.0,153.0,2617.0,0.0,31.0,1.0,20.0,86.0,16.0,15.0,92.0,0.07602825093477357,0.0584638899503248,2301.0,53,50570
WA03401,OLYMPIA,2,Olympia city,,2010,46478.0,38895.0,931.0,2919.0,2622.0,18287.0,2775.0,20608.0,91.0,517.0,92.0,414.0,1466.0,295.0,318.0,1453.0,0.14338054355553126,0.13465644409937888,33840.0,53,51300
WA02403,OMAK,2,Omak city,,2010,4845.0,3447.0,27.0,611.0,166.0,1595.0,186.0,1852.0,3.0,19.0,1.0,8.0,318.0,46.0,56.0,293.0,0.10407523510971786,0.10043196544276456,4117.0,53,51340
WA02404,OROVILLE,2,Oroville city,,2010,1686.0,1328.0,13.0,361.0,72.0,647.0,74.0,681.0,1.0,6.0,3.0,7.0,215.0,43.0,27.0,146.0,0.11128284389489954,0.10866372980910426,1505.0,53,51970
