place_fips,STATEFP,Govt_level_x,placename,Govt_level_y,_merge
13775,12,3,Combee Settlement CDP,,left_only
14050,12,3,Conway CDP,,left_only
14125,12,3,Cooper City city,2,both
14250,12,3,Coral Gables city,2,both
14400,12,3,Coral Springs city,2,both
14412,12,3,Coral Terrace CDP,,left_only
14700,12,3,Cortez CDP,,left_only
14850,12,3,Cottondale town,2,both
14895,12,3,Country Club CDP,,left_only
15025,12,3,Country Estates CDP,,left_only
15055,12,3,Country Walk CDP,,left_only
15325,12,3,Crescent Beach CDP,,left_only
15375,12,3,Crescent City city,2,both
15475,12,3,Crestview city,2,both
15475,12,3,Crestview city,0,both
15515,12,3,Crooked Lake Park CDP,,left_only
15575,12,3,Cross City town,2,both
15575,12,3,Cross City town,0,both
15712,12,3,Crystal Lake CDP (Broward County),,left_only
15725,12,3,Crystal Lake CDP (Polk County),,left_only
15775,12,3,Crystal River city,2,both
15775,12,3,Crystal River city,0,both
15800,12,3,Crystal Springs CDP,,left_only
15862,12,3,Cudjoe Key CDP,,left_only
15962,12,3,Cutler CDP,,left_only
15975,12,3,Cutler Ridge CDP,,left_only
16050,12,3,Cypress Gardens CDP,,left_only
16062,12,3,Cypress Lake CDP,,left_only
16079,12,3,Cypress Lakes CDP,,left_only
16100,12,3,Cypress Quarters CDP,,left_only
16125,12,3,Dade City city,2,both
16175,12,3,Dade City North CDP,,left_only
16325,12,3,Dania Beach city,2,both
16450,12,3,Davenport city,2,both
16475,12,3,Davie town,2,both
16525,12,3,Daytona Beach city,2,both
16525,12,3,Daytona Beach city,0,both
16550,12,3,Daytona Beach Shores city,2,both
16675,12,3,De Bary city,,left_only
16725,12,3,Deerfield Beach city,2,both
16800,12,3,De Funiak Springs city,2,both
16875,12,3,De Land city,2,both
16875,12,3,De Land city,0,both
16937,12,3,De Land Southwest CDP,,left_only
16975,12,3,De Leon Springs CDP,,left_only
17100,12,3,Delray Beach city,2,both
17200,12,3,Deltona city,,left_only
17300,12,3,Desoto Lakes CDP,,left_only
17325,12,3,Destin city,,left_only
17725,12,3,Doctor Phillips CDP,,left_only
17935,12,3,Doral CDP,,left_only
18075,12,3,Dover CDP,,left_only
18425,12,3,Duck Key CDP,,left_only
18550,12,3,Dundee town,2,both
18575,12,3,Dunedin city,2,both
18612,12,3,Dunes Road CDP,,left_only
18675,12,3,Dunnellon city,2,both
18875,12,3,Eagle Lake city,2,both
19025,12,3,East Bronson CDP,,left_only
19055,12,3,East Dunbar CDP,,left_only
19206,12,3,East Lake CDP,,left_only
19212,12,3,East Lake-Orient Park CDP,,left_only
19350,12,3,East Palatka CDP,,left_only
19387,12,3,East Perrine CDP,,left_only
19400,12,3,Eastpoint CDP,,left_only
19575,12,3,East Williston CDP,,left_only
19650,12,3,Eatonville town,2,both
19725,12,3,Ebro town,,left_only
19818,12,3,Edgewater CDP,,left_only
19825,12,3,Edgewater city,2,both
19900,12,3,Edgewood city,2,both
20050,12,3,Eglin AFB CDP,,left_only
20108,12,3,Egypt Lake-Leto CDP,,left_only
20275,12,3,Elfers CDP,,left_only
20375,12,3,Ellenton CDP,,left_only
20650,12,3,El Portal village,2,both
20825,12,3,Englewood CDP,,left_only
20925,12,3,Ensley CDP,,left_only
21137,12,3,Estates of Fort Lauderdale CDP,,left_only
21150,12,3,Estero CDP,,left_only
21250,12,3,Esto town,,left_only
21350,12,3,Eustis city,2,both
21425,12,3,Everglades city,2,both
21425,12,3,Everglades city,0,both
21750,12,3,Fairview Shores CDP,,left_only
21850,12,3,Fanning Springs city,,left_only
21945,12,3,Feather Sound CDP,,left_only
22100,12,3,Fellsmere city,2,both
22175,12,3,Fernandina Beach city,2,both
22225,12,3,Ferndale CDP,,left_only
22250,12,3,Fern Park CDP,,left_only
22275,12,3,Ferry Pass CDP,,left_only
22375,12,3,Fisher Island CDP,,left_only
22387,12,3,Fish Hawk CDP,,left_only
22475,12,3,Five Points CDP,,left_only
22550,12,3,Flagler Beach city,2,both
22775,12,3,Floral City CDP,,left_only
22975,12,3,Florida City city,2,both
22975,12,3,Florida City city,0,both
23050,12,3,Florida Ridge CDP,,left_only
23375,12,3,Forest City CDP,,left_only
24000,12,3,Fort Lauderdale city,2,both
24000,12,3,Fort Lauderdale city,5,both
24000,12,3,Fort Lauderdale city,0,both
24100,12,3,Fort Meade city,2,both
24125,12,3,Fort Myers city,2,both
24125,12,3,Fort Myers city,0,both
24150,12,3,Fort Myers Beach town,,left_only
24175,12,3,Fort Myers Shores CDP,,left_only
24300,12,3,Fort Pierce city,2,both
24300,12,3,Fort Pierce city,0,both
24337,12,3,Fort Pierce North CDP,,left_only
24387,12,3,Fort Pierce South CDP,,left_only
24475,12,3,Fort Walton Beach city,2,both
24475,12,3,Fort Walton Beach city,0,both
24500,12,3,Fort White town,2,both
24562,12,3,Fountainbleau CDP,,left_only
24710,12,3,Franklin Park CDP,,left_only
24825,12,3,Freeport city,,left_only
24837,12,3,Fremd Village-Padgett Island CDP,,left_only
24900,12,3,Frostproof city,2,both
24925,12,3,Fruit Cove CDP,,left_only
24975,12,3,Fruitland Park city,2,both
25000,12,3,Fruitville CDP,,left_only
25125,12,3,Fussels Corner CDP,,left_only
25175,12,3,Gainesville city,2,both
25175,12,3,Gainesville city,0,both
25175,12,3,Gainesville city,5,both
25380,12,3,Gandy CDP,,left_only
25655,12,3,Gateway CDP,,left_only
25750,12,3,Geneva CDP,,left_only
25875,12,3,Gibsonia CDP,,left_only
25900,12,3,Gibsonton CDP,,left_only
25925,12,3,Gifford CDP,,left_only
25987,12,3,Gladeview CDP,,left_only
26000,12,3,Glencoe CDP,,left_only
26050,12,3,Glen Ridge town,2,both
26075,12,3,Glen St. Mary town,,left_only
26100,12,3,Glenvar Heights CDP,,left_only
26237,12,3,Godfrey Road CDP,,left_only
26250,12,3,Golden Beach town,2,both
26300,12,3,Golden Gate CDP,,left_only
26375,12,3,Golden Glades CDP,,left_only
26425,12,3,Golden Heights CDP,,left_only
26460,12,3,Golden Lakes CDP,,left_only
26475,12,3,Goldenrod CDP,,left_only
26550,12,3,Golf village,,left_only
26700,12,3,Gonzalez CDP,,left_only
26775,12,3,Goodland CDP,,left_only
26900,12,3,Gotha CDP,,left_only
26925,12,3,Goulding CDP,,left_only
26950,12,3,Goulds CDP,,left_only
27000,12,3,Graceville city,2,both
27175,12,3,Grand Ridge town,2,both
27313,12,3,Greater Carrollwood CDP,,left_only
27317,12,3,Greater Northdale CDP,,left_only
27319,12,3,Greater Sun Center CDP,,left_only
27322,12,3,Greenacres city,2,both
27400,12,3,Green Cove Springs city,2,both
27537,12,3,Green Meadow CDP,,left_only
27550,12,3,Greensboro town,2,both
27575,12,3,Greenville town,2,both
27600,12,3,Greenwood town,,left_only
27650,12,3,Gretna city,2,both
27775,12,3,Grove City CDP,,left_only
27800,12,3,Groveland city,2,both
28000,12,3,Gulf Breeze city,2,both
28050,12,3,Gulf Gate Estates CDP,,left_only
28175,12,3,Gulfport city,2,both
28275,12,3,Gulf Stream town,2,both
28305,12,3,Gun Club Estates CDP,,left_only
28400,12,3,Haines City city,2,both
28450,12,3,Hallandale city,2,both
28575,12,3,Hampton city,2,both
28592,12,3,Hamptons at Boca Raton CDP,,left_only
28650,12,3,Harbor Bluffs CDP,,left_only
28800,12,3,Harbour Heights CDP,,left_only
28925,12,3,Harlem CDP,,left_only
28937,12,3,Harlem Heights CDP,,left_only
29100,12,3,Hastings town,2,both
29150,12,3,Havana town,2,both
29200,12,3,Haverhill town,,left_only
29275,12,3,Hawthorne city,2,both
29320,12,3,Heathrow CDP,,left_only
29425,12,3,Hernando CDP,,left_only
29437,12,3,Hernando Beach CDP,,left_only
30000,12,3,Hialeah city,2,both
30025,12,3,Hialeah Gardens city,2,both
30200,12,3,Highland Beach town,2,both
30225,12,3,Highland City CDP,,left_only
30325,12,3,Highland Park village,,left_only
30494,12,3,High Point CDP (Hernando County),,left_only
30497,12,3,High Point CDP (Palm Beach County),,left_only
30525,12,3,High Springs city,2,both
30575,12,3,Hiland Park CDP,,left_only
30700,12,3,Hillcrest Heights town,,left_only
30750,12,3,Hilliard town,2,both
30800,12,3,Hill 'n Dale CDP,,left_only
30850,12,3,Hillsboro Beach town,2,both
30858,12,3,Hillsboro Pines CDP,,left_only
30866,12,3,Hillsboro Ranches CDP,,left_only
30975,12,3,Hobe Sound CDP,,left_only
31025,12,3,Holden Heights CDP,,left_only
31075,12,3,Holiday CDP,,left_only
31350,12,3,Holly Hill city,2,both
32000,12,3,Hollywood city,2,both
32150,12,3,Holmes Beach city,2,both
32275,12,3,Homestead city,2,both
32325,12,3,Homestead Base CDP,,left_only
32375,12,3,Homosassa CDP,,left_only
32400,12,3,Homosassa Springs CDP,,left_only
32650,12,3,Horseshoe Beach town,2,both
32775,12,3,Howey-in-the-Hills town,2,both
32825,12,3,Hudson CDP,,left_only
32967,12,3,Hunters Creek CDP,,left_only
32993,12,3,Hutchinson Island South CDP,,left_only
33150,12,3,Hypoluxo town,2,both
33250,12,3,Immokalee CDP,,left_only
33375,12,3,Indialantic town,2,both
33425,12,3,Indian Creek village,2,both
33450,12,3,Indian Harbour Beach city,2,both
33585,12,3,Indian River Estates CDP,,left_only
33600,12,3,Indian River Shores town,2,both
33625,12,3,Indian Rocks Beach city,2,both
33675,12,3,Indian Shores town,2,both
33700,12,3,Indiantown CDP,,left_only
33800,12,3,Inglis town,2,both
33800,12,3,Inglis town,0,both
33900,12,3,Interlachen town,2,both
33950,12,3,Inverness city,2,both
33958,12,3,Inverness Highlands North CDP,,left_only
33966,12,3,Inverness Highlands South CDP,,left_only
34000,12,3,Inwood CDP,,left_only
34012,12,3,Iona CDP,,left_only
34132,12,3,Islamorada,,left_only
34175,12,3,Islandia city,,left_only
34275,12,3,Istachatta CDP,,left_only
34362,12,3,Ivanhoe Estates CDP,,left_only
34400,12,3,Ives Estates CDP,,left_only
35000,12,3,Jacksonville city,,left_only
35050,12,3,Jacksonville Beach city,2,both
35200,12,3,Jacob City city,,left_only
35300,12,3,Jan Phyl Village CDP,,left_only
35350,12,3,Jasmine Estates CDP,,left_only
35375,12,3,Jasper city,2,both
35425,12,3,Jay town,2,both
35525,12,3,Jennings town,2,both
35550,12,3,Jensen Beach CDP,,left_only
35800,12,3,June Park CDP,,left_only
35850,12,3,Juno Beach town,2,both
35862,12,3,Juno Ridge CDP,,left_only
35875,12,3,Jupiter town,2,both
35875,12,3,Jupiter town,0,both
35900,12,3,Jupiter Inlet Colony town,2,both
35925,12,3,Jupiter Island town,2,both
35950,12,3,Kathleen CDP,,left_only
36062,12,3,Kendale Lakes CDP,,left_only
36100,12,3,Kendall CDP,,left_only
36112,12,3,Kendall Green CDP,,left_only
36121,12,3,Kendall West CDP,,left_only
36175,12,3,Kenneth City town,2,both
36200,12,3,Kensington Park CDP,,left_only
36300,12,3,Key Biscayne village,2,both
36325,12,3,Key Colony Beach city,2,both
36375,12,3,Key Largo CDP,,left_only
36462,12,3,Keystone CDP,,left_only
36475,12,3,Keystone Heights city,2,both
36550,12,3,Key West city,2,both
36550,12,3,Key West city,0,both
36812,12,3,Kings Point CDP,,left_only
36950,12,3,Kissimmee city,2,both
36950,12,3,Kissimmee city,0,both
37225,12,3,Labelle city,,left_only
37275,12,3,Lacoochee CDP,,left_only
37300,12,3,La Crosse town,2,both
37375,12,3,Lady Lake town,2,both
37500,12,3,Laguna Beach CDP,,left_only
37525,12,3,Lake Alfred city,2,both
37542,12,3,Lake Belvedere Estates CDP,,left_only
37625,12,3,Lake Buena Vista city,,left_only
37650,12,3,Lake Butler city,,left_only
37662,12,3,Lake Butter CDP,,left_only
37775,12,3,Lake City city,2,both
37775,12,3,Lake City city,0,both
37800,12,3,Lake Clarke Shores town,2,both
37850,12,3,Lake Forest CDP,,left_only
37975,12,3,Lake Hamilton town,2,both
38000,12,3,Lake Harbor CDP,,left_only
38012,12,3,Lake Hart CDP,,left_only
38025,12,3,Lake Helen city,2,both
38162,12,3,Lake Kathryn CDP,,left_only
38250,12,3,Lakeland city,2,both
38250,12,3,Lakeland city,0,both
38262,12,3,Lakeland Highlands CDP,,left_only
38275,12,3,Lake Lindsey CDP,,left_only
38287,12,3,Lake Lorraine CDP,,left_only
38300,12,3,Lake Lucerne CDP,,left_only
38332,12,3,Lake Mack-Forest Hills CDP,,left_only
38350,12,3,Lake Magdalene CDP,,left_only
38425,12,3,Lake Mary city,2,both
38575,12,3,Lake Panasoffkee CDP,,left_only
38600,12,3,Lake Park town,2,both
38625,12,3,Lake Placid town,2,both
38625,12,3,Lake Placid town,0,both
38690,12,3,Lake Sarasota CDP,,left_only
38718,12,3,Lakes by the Bay CDP,,left_only
38813,12,3,Lakeside CDP,,left_only
38835,12,3,Lakeside Green CDP,,left_only
38950,12,3,Lake Wales city,2,both
39062,12,3,Lakewood Park CDP,,left_only
39075,12,3,Lake Worth city,2,both
39087,12,3,Lake Worth Corridor CDP,,left_only
39200,12,3,Land O' Lakes CDP,,left_only
39375,12,3,Lantana town,2,both
39375,12,3,Lantana town,0,both
39425,12,3,Largo city,2,both
39475,12,3,Lauderdale-by-the-Sea town,2,both
39525,12,3,Lauderdale Lakes city,2,both
39550,12,3,Lauderhill city,2,both
39600,12,3,Laurel CDP,,left_only
39650,12,3,Laurel Hill city,2,both
39700,12,3,Lawtey city,2,both
39725,12,3,Layton city,2,both
39750,12,3,Lazy Lake village,,left_only
39825,12,3,Lecanto CDP,,left_only
39850,12,3,Lee town,2,both
39875,12,3,Leesburg city,2,both
39875,12,3,Leesburg city,0,both
39925,12,3,Lehigh Acres CDP,,left_only
39950,12,3,Leisure City CDP,,left_only
39957,12,3,Leisureville CDP,,left_only
39987,12,3,Lely CDP,,left_only
40037,12,3,Lely Resort CDP,,left_only
40450,12,3,Lighthouse Point city,2,both
40562,12,3,Limestone Creek CDP,,left_only
40750,12,3,Lisbon CDP,,left_only
40875,12,3,Live Oak city,2,both
40875,12,3,Live Oak city,0,both
40970,12,3,Loch Lomond CDP,,left_only
40985,12,3,Lochmoor Waterway Estates CDP,,left_only
41025,12,3,Lockhart CDP,,left_only
41150,12,3,Longboat Key town,2,both
41250,12,3,Longwood city,2,both
41400,12,3,Loughman CDP,,left_only
41562,12,3,Lower Grand Lagoon CDP,,left_only
41775,12,3,Lutz CDP,,left_only
41825,12,3,Lynn Haven city,2,both
41950,12,3,Macclenny city,2,both
42090,12,3,McGregor CDP,,left_only
42150,12,3,McIntosh town,,left_only
42400,12,3,Madeira Beach city,2,both
42425,12,3,Madison city,2,both
42575,12,3,Maitland city,2,both
42625,12,3,Malabar town,,left_only
42650,12,3,Malone town,2,both
42700,12,3,Manalapan town,2,both
42750,12,3,Manasota Key CDP,,left_only
42787,12,3,Manattee Road CDP,,left_only
42850,12,3,Mango CDP,,left_only
42900,12,3,Mangonia Park town,2,both
43000,12,3,Marathon city,0,both
43075,12,3,Marco Island city,,left_only
43125,12,3,Margate city,2,both
43175,12,3,Marianna city,2,both
43175,12,3,Marianna city,0,both
43250,12,3,Marineland town,,left_only
43375,12,3,Mary Esther city,2,both
43400,12,3,Masaryktown CDP,,left_only
43425,12,3,Mascotte city,2,both
43475,12,3,Matlacha CDP,,left_only
43484,12,3,Matlacha Isles-Matlacha Shores CDP,,left_only
43575,12,3,Mayo town,2,both
43800,12,3,Meadow Woods CDP,,left_only
43900,12,3,Medley town,2,both
43925,12,3,Medulla CDP,,left_only
43975,12,3,Melbourne city,2,both
43975,12,3,Melbourne city,0,both
44000,12,3,Melbourne Beach town,2,both
44075,12,3,Melbourne Village town,2,both
44125,12,3,Melrose Park CDP,,left_only
44175,12,3,Memphis CDP,,left_only
44275,12,3,Merritt Island CDP,1,both
44300,12,3,Mexico Beach city,2,both
45000,12,3,Miami city,2,both
45000,12,3,Miami city,5,both
45025,12,3,Miami Beach city,2,both
45050,12,3,Miami Gardens CDP,,left_only
45100,12,3,Miami Lakes CDP,,left_only
45175,12,3,Miami Shores village,2,both
45200,12,3,Miami Springs city,2,both
45225,12,3,Micanopy town,2,both
45275,12,3,Micco CDP,,left_only
45350,12,3,Middleburg CDP,,left_only
45425,12,3,Midway city,2,both
45475,12,3,Midway CDP,,left_only
45750,12,3,Milton city,2,both
45775,12,3,Mims CDP,,left_only
45900,12,3,Minneola city,2,both
45975,12,3,Miramar city,2,both
46000,12,3,Miramar Beach CDP,,left_only
46040,12,3,Mission Bay CDP,,left_only
46225,12,3,Molino CDP,,left_only
46500,12,3,Monticello city,2,both
46525,12,3,Montverde town,2,both
46550,12,3,Moore Haven city,2,both
47050,12,3,Mount Dora city,2,both
47125,12,3,Mount Plymouth CDP,,left_only
47200,12,3,Mulberry city,2,both
47550,12,3,Myrtle Grove CDP,,left_only
47625,12,3,Naples city,2,both
47650,12,3,Naples Manor CDP,,left_only
47675,12,3,Naples Park CDP,,left_only
47700,12,3,Naranja CDP,,left_only
47787,12,3,Nassau Village-Ratliff CDP,,left_only
48100,12,3,Neptune Beach city,2,both
48200,12,3,Newberry city,2,both
48500,12,3,New Port Richey city,2,both
48525,12,3,New Port Richey East CDP,,left_only
48625,12,3,New Smyrna Beach city,2,both
48750,12,3,Niceville city,2,both
48825,12,3,Nobleton CDP,,left_only
48875,12,3,Nokomis CDP,,left_only
48900,12,3,Noma town,,left_only
49000,12,3,Norland CDP,,left_only
49150,12,3,North Andrews Gardens CDP,,left_only
49225,12,3,North Bay Village city,2,both
49231,12,3,North Beach CDP,,left_only
49237,12,3,North Brooksville CDP,,left_only
49275,12,3,North De Land CDP,,left_only
49350,12,3,North Fort Myers CDP,,left_only
49406,12,3,North Key Largo CDP,,left_only
49425,12,3,North Lauderdale city,2,both
49450,12,3,North Miami city,2,both
49475,12,3,North Miami Beach city,2,both
49600,12,3,North Palm Beach village,2,both
49675,12,3,North Port city,2,both
49725,12,3,North Redington Beach town,2,both
49750,12,3,North River Shores CDP,,left_only
49787,12,3,North Sarasota CDP,,left_only
49905,12,3,North Weeki Wachee CDP,,left_only
50450,12,3,Oak Hill city,2,both
50525,12,3,Oakland city,2,both
50575,12,3,Oakland Park city,2,both
50636,12,3,Oak Point CDP,,left_only
50638,12,3,Oak Ridge CDP,,left_only
50750,12,3,Ocala city,2,both
50750,12,3,Ocala city,0,both
50900,12,3,Ocean Breeze Park town,,left_only
50925,12,3,Ocean City CDP,,left_only
50950,12,3,Ocean Ridge town,2,both
51075,12,3,Ocoee city,2,both
51100,12,3,Odessa CDP,,left_only
51125,12,3,Ojus CDP,,left_only
51150,12,3,Okahumpka CDP,,left_only
51200,12,3,Okeechobee city,2,both
51350,12,3,Oldsmar city,2,both
51400,12,3,Olga CDP,,left_only
51475,12,3,Olympia Heights CDP,,left_only
51650,12,3,Opa-locka city,2,both
51662,12,3,Opa-locka North CDP,,left_only
51825,12,3,Orange City city,2,both
52125,12,3,Orange Park town,2,both
52162,12,3,Orangetree CDP,,left_only
52175,12,3,Orchid town,,left_only
53000,12,3,Orlando city,2,both
53000,12,3,Orlando city,0,both
53100,12,3,Orlovista CDP,,left_only
53150,12,3,Ormond Beach city,2,both
53200,12,3,Ormond-By-The-Sea CDP,,left_only
53425,12,3,Osprey CDP,,left_only
53500,12,3,Otter Creek town,,left_only
53575,12,3,Oviedo city,2,both
53725,12,3,Pace CDP,,left_only
53775,12,3,Page Park CDP,,left_only
53800,12,3,Pahokee city,2,both
53800,12,3,Pahokee city,0,both
53850,12,3,Paisley CDP,,left_only
53875,12,3,Palatka city,2,both
53875,12,3,Palatka city,0,both
53935,12,3,Palm Aire CDP,,left_only
54000,12,3,Palm Bay city,2,both
54025,12,3,Palm Beach town,2,both
54075,12,3,Palm Beach Gardens city,2,both
54150,12,3,Palm Beach Shores town,2,both
54175,12,3,Palm City CDP,,left_only
54200,12,3,Palm Coast city,,left_only
54250,12,3,Palmetto city,2,both
54300,12,3,Palmetto Estates CDP,,left_only
54350,12,3,Palm Harbor CDP,,left_only
54357,12,3,Palmona Park CDP,,left_only
54387,12,3,Palm River-Clair Mel CDP,,left_only
54425,12,3,Palm Shores town,2,both
54450,12,3,Palm Springs village,2,both
54500,12,3,Palm Springs North CDP,,left_only
54525,12,3,Palm Valley CDP,,left_only
54700,12,3,Panama City city,2,both
54700,12,3,Panama City city,0,both
54725,12,3,Panama City Beach city,2,both
54912,12,3,Paradise Heights CDP,,left_only
55075,12,3,Parker city,2,both
55125,12,3,Parkland city,2,both
55475,12,3,Paxton town,2,both
55540,12,3,Pebble Creek CDP,,left_only
55650,12,3,Pelican Bay CDP,,left_only
55750,12,3,Pembroke Park town,,left_only
55775,12,3,Pembroke Pines city,2,both
55875,12,3,Penney Farms town,,left_only
55925,12,3,Pensacola city,2,both
55925,12,3,Pensacola city,0,both
55925,12,3,Pensacola city,5,both
56150,12,3,Perry city,2,both
56150,12,3,Perry city,0,both
56425,12,3,Pierson town,2,both
56500,12,3,Pine Castle CDP,,left_only
