Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,POP100,White_count,Black_count,Hispanic_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispanic_Males_All,Age1524_HispanicM,Age1524_HispanicF,Hispanic_Females_All,Pct_WYM,Pct_WYF
1,99027,Yuma County,27,4,2010,195751.0,137881.0,3931.0,116912.0,10360.0,69063.0,9003.0,68818.0,561.0,2435.0,254.0,1496.0,57589.0,11596.0,10765.0,59323.0,0.15000796374324893,0.1308233311052341
1,99001,Arkansas County,1,5,2010,19019.0,13659.0,4661.0,513.0,710.0,6639.0,701.0,7020.0,357.0,2194.0,362.0,2467.0,319.0,72.0,39.0,194.0,0.10694381683988552,0.09985754985754985
1,99003,Ashley County,3,5,2010,21853.0,15143.0,5640.0,1069.0,882.0,7428.0,899.0,7715.0,355.0,2597.0,413.0,3043.0,590.0,107.0,77.0,479.0,0.11873990306946688,0.11652624756966948
1,99005,Baxter County,5,5,2010,41513.0,40231.0,67.0,688.0,1769.0,19405.0,1796.0,20826.0,7.0,40.0,3.0,27.0,352.0,63.0,60.0,336.0,0.09116207163102293,0.08623835590127725
1,99007,Benton County,7,5,2010,221339.0,182817.0,2814.0,34283.0,10792.0,89522.0,10740.0,93295.0,218.0,1514.0,166.0,1300.0,17577.0,3131.0,2818.0,16706.0,0.12055137284689797,0.11511870946996088
1,99009,Boone County,9,5,2010,36903.0,35624.0,72.0,674.0,2153.0,17422.0,2066.0,18202.0,13.0,48.0,2.0,24.0,342.0,72.0,57.0,332.0,0.12357938239008151,0.1135040105482914
1,99011,Bradley County,11,5,2010,11508.0,6934.0,3173.0,1516.0,386.0,3337.0,383.0,3597.0,218.0,1499.0,234.0,1674.0,820.0,139.0,141.0,696.0,0.11567275996403956,0.10647762023908813
1,99013,Calhoun County,13,5,2010,5368.0,4001.0,1192.0,152.0,288.0,2040.0,207.0,1961.0,92.0,580.0,87.0,612.0,85.0,26.0,15.0,67.0,0.1411764705882353,0.1055583885772565
1,99015,Carroll County,15,5,2010,27446.0,24593.0,103.0,3489.0,1317.0,12032.0,1189.0,12561.0,9.0,65.0,4.0,38.0,1857.0,334.0,247.0,1632.0,0.10945811170212766,0.09465806862510946
1,99017,Chicot County,17,5,2010,11800.0,4864.0,6381.0,542.0,227.0,2453.0,174.0,2411.0,508.0,3048.0,434.0,3333.0,294.0,47.0,39.0,248.0,0.09253974724826743,0.07216922438822065
1,99019,Clark County,19,5,2010,22995.0,16518.0,5413.0,926.0,2054.0,8021.0,2135.0,8497.0,595.0,2429.0,696.0,2984.0,459.0,100.0,95.0,467.0,0.2560777957860616,0.2512651524067318
1,99021,Clay County,21,5,2010,16083.0,15682.0,56.0,217.0,927.0,7664.0,885.0,8018.0,6.0,35.0,3.0,21.0,128.0,25.0,13.0,89.0,0.12095511482254698,0.11037665253180344
1,99023,Cleburne County,23,5,2010,25970.0,25130.0,72.0,517.0,1354.0,12354.0,1202.0,12776.0,9.0,45.0,5.0,27.0,259.0,32.0,40.0,258.0,0.10960012951270844,0.09408265497808391
1,99025,Cleveland County,25,5,2010,8689.0,7452.0,1059.0,145.0,457.0,3711.0,359.0,3741.0,75.0,494.0,90.0,565.0,77.0,13.0,12.0,68.0,0.1231473996227432,0.09596364608393478
1,99027,Columbia County,27,5,2010,24552.0,14696.0,9059.0,533.0,1208.0,7122.0,1243.0,7574.0,916.0,4160.0,987.0,4899.0,307.0,72.0,36.0,226.0,0.16961527660769446,0.16411407446527596
1,99029,Conway County,29,5,2010,21273.0,17917.0,2385.0,757.0,1053.0,8881.0,1061.0,9036.0,160.0,1145.0,166.0,1240.0,395.0,73.0,65.0,362.0,0.11856772885936269,0.11741921204072599
1,99031,Craighead County,31,5,2010,96443.0,78323.0,12640.0,4277.0,6080.0,38289.0,5861.0,40034.0,1521.0,5905.0,1731.0,6735.0,2369.0,453.0,349.0,1908.0,0.15879234244822274,0.14640055952440426
1,99033,Crawford County,33,5,2010,61948.0,55194.0,725.0,3760.0,3521.0,27237.0,3393.0,27957.0,52.0,375.0,34.0,350.0,1938.0,340.0,303.0,1822.0,0.12927268054484709,0.1213649533211718
1,99035,Crittenden County,35,5,2010,50902.0,23446.0,26051.0,1014.0,1295.0,11490.0,1336.0,11956.0,2116.0,12007.0,2206.0,14044.0,541.0,99.0,65.0,473.0,0.11270670147954744,0.11174305787888926
1,99037,Cross County,37,5,2010,17870.0,13495.0,3972.0,266.0,805.0,6575.0,755.0,6920.0,296.0,1846.0,324.0,2126.0,133.0,26.0,22.0,133.0,0.12243346007604562,0.10910404624277456
1,99039,Dallas County,39,5,2010,8116.0,4476.0,3400.0,188.0,253.0,2209.0,202.0,2267.0,246.0,1646.0,239.0,1754.0,107.0,17.0,11.0,81.0,0.11453146220009054,0.08910454344949272
1,99041,Desha County,41,5,2010,13008.0,6230.0,6216.0,578.0,360.0,3025.0,331.0,3205.0,394.0,2783.0,476.0,3433.0,308.0,48.0,49.0,270.0,0.11900826446280992,0.1032761310452418
1,99043,Drew County,43,5,2010,18509.0,12739.0,5144.0,454.0,926.0,6223.0,957.0,6516.0,597.0,2443.0,535.0,2701.0,226.0,52.0,45.0,228.0,0.14880282821790133,0.1468692449355433
1,99045,Faulkner County,45,5,2010,113237.0,95420.0,11568.0,4435.0,8557.0,46889.0,9105.0,48531.0,1371.0,5540.0,1538.0,6028.0,2458.0,611.0,466.0,1977.0,0.18249482821130755,0.1876120417877233
1,99047,Franklin County,47,5,2010,18125.0,17221.0,130.0,371.0,1122.0,8515.0,991.0,8706.0,42.0,77.0,14.0,53.0,193.0,34.0,26.0,178.0,0.13176746917204932,0.11382954284401563
1,99049,Fulton County,49,5,2010,12245.0,11857.0,40.0,97.0,638.0,5815.0,581.0,6042.0,1.0,19.0,4.0,21.0,57.0,7.0,5.0,40.0,0.10971625107480654,0.09616021185038066
1,99051,Garland County,51,5,2010,96024.0,82964.0,7615.0,4622.0,4464.0,40062.0,4367.0,42902.0,674.0,3785.0,633.0,3830.0,2486.0,459.0,384.0,2136.0,0.11142728770405871,0.10179012633443663
1,99053,Grant County,53,5,2010,17853.0,16940.0,390.0,392.0,1045.0,8391.0,1024.0,8549.0,37.0,187.0,21.0,203.0,227.0,48.0,25.0,165.0,0.12453819568585389,0.11978009123874138
1,99055,Greene County,55,5,2010,42090.0,40578.0,233.0,901.0,2630.0,19875.0,2512.0,20703.0,34.0,142.0,18.0,91.0,473.0,83.0,61.0,428.0,0.13232704402515724,0.12133507221175675
1,99057,Hempstead County,57,5,2010,22609.0,13431.0,6646.0,2713.0,731.0,6527.0,723.0,6904.0,454.0,3036.0,531.0,3610.0,1427.0,236.0,189.0,1286.0,0.11199632296614065,0.10472190034762456
1,99059,Hot Spring County,59,5,2010,32923.0,28179.0,3568.0,919.0,1862.0,14356.0,1604.0,13823.0,346.0,1869.0,225.0,1699.0,499.0,98.0,81.0,420.0,0.12970186681526888,0.11603848658033712
1,99061,Howard County,61,5,2010,13789.0,9894.0,2846.0,1349.0,576.0,4846.0,548.0,5048.0,191.0,1294.0,249.0,1552.0,675.0,102.0,122.0,674.0,0.11886091621956253,0.10855784469096671
1,99063,Independence County,63,5,2010,36647.0,33688.0,722.0,2139.0,2140.0,16408.0,2060.0,17280.0,79.0,375.0,55.0,347.0,1172.0,220.0,155.0,967.0,0.13042418332520722,0.11921296296296297
1,99065,Izard County,65,5,2010,13696.0,13118.0,175.0,208.0,689.0,6686.0,586.0,6432.0,33.0,165.0,2.0,10.0,132.0,29.0,8.0,76.0,0.10305115166018546,0.09110696517412935
1,99067,Jackson County,67,5,2010,17997.0,14363.0,3000.0,436.0,852.0,7093.0,800.0,7270.0,208.0,1506.0,199.0,1494.0,261.0,48.0,23.0,175.0,0.12011842661779219,0.11004126547455295
1,99069,Jefferson County,69,5,2010,77435.0,32507.0,42639.0,1219.0,1719.0,16500.0,1574.0,16007.0,4006.0,20404.0,4155.0,22235.0,680.0,133.0,108.0,539.0,0.10418181818181818,0.0983319797588555
1,99071,Johnson County,71,5,2010,25540.0,22280.0,364.0,3094.0,1515.0,10939.0,1497.0,11341.0,55.0,208.0,32.0,156.0,1645.0,297.0,296.0,1449.0,0.1384952920742298,0.13199894189224937
1,99073,Lafayette County,73,5,2010,7645.0,4642.0,2845.0,131.0,271.0,2294.0,240.0,2348.0,201.0,1321.0,209.0,1524.0,73.0,18.0,13.0,58.0,0.11813426329555361,0.10221465076660988
1,99075,Lawrence County,75,5,2010,17415.0,16952.0,137.0,158.0,1117.0,8241.0,1170.0,8711.0,10.0,61.0,2.0,76.0,84.0,19.0,11.0,74.0,0.13554180317922582,0.13431293766502123
1,99077,Lee County,77,5,2010,10424.0,4381.0,5761.0,168.0,273.0,2581.0,184.0,1800.0,430.0,3063.0,387.0,2698.0,113.0,21.0,8.0,55.0,0.10577295621851995,0.10222222222222223
1,99079,Lincoln County,79,5,2010,14134.0,9407.0,4223.0,452.0,664.0,5295.0,453.0,4112.0,576.0,2887.0,188.0,1336.0,307.0,79.0,29.0,145.0,0.12540132200188858,0.11016536964980544
1,99081,Little River County,81,5,2010,13171.0,9948.0,2519.0,357.0,585.0,4875.0,556.0,5073.0,160.0,1185.0,150.0,1334.0,192.0,39.0,27.0,165.0,0.12,0.10959984230238518
1,99083,Logan County,83,5,2010,22353.0,20844.0,297.0,510.0,1330.0,10375.0,1169.0,10469.0,31.0,160.0,15.0,137.0,277.0,54.0,41.0,233.0,0.12819277108433735,0.11166300506256567
1,99085,Lonoke County,85,5,2010,68356.0,61353.0,4075.0,2246.0,3887.0,30282.0,3752.0,31071.0,281.0,1932.0,260.0,2143.0,1242.0,234.0,153.0,1004.0,0.1283600818968364,0.12075568858421036
1,99087,Madison County,87,5,2010,15717.0,14711.0,28.0,759.0,906.0,7369.0,831.0,7342.0,2.0,12.0,3.0,16.0,408.0,58.0,38.0,351.0,0.12294748269778803,0.11318441841460093
1,99089,Marion County,89,5,2010,16653.0,16146.0,30.0,287.0,830.0,8049.0,748.0,8097.0,1.0,12.0,5.0,18.0,130.0,28.0,18.0,157.0,0.10311839980121754,0.09237989378782265
1,99091,Miller County,91,5,2010,43462.0,31134.0,10667.0,1038.0,1956.0,15559.0,1750.0,15575.0,848.0,5008.0,845.0,5659.0,567.0,103.0,87.0,471.0,0.12571502024551706,0.11235955056179775
1,99093,Mississippi County,93,5,2010,46480.0,28653.0,15817.0,1695.0,1787.0,14066.0,1696.0,14587.0,1298.0,7369.0,1319.0,8448.0,913.0,163.0,130.0,782.0,0.12704393573155126,0.11626790978268321
1,99095,Monroe County,95,5,2010,8149.0,4584.0,3330.0,132.0,245.0,2211.0,227.0,2373.0,251.0,1565.0,260.0,1765.0,72.0,16.0,6.0,60.0,0.11080958842152872,0.09565950273914876
1,99097,Montgomery County,97,5,2010,9487.0,8958.0,22.0,361.0,480.0,4470.0,443.0,4488.0,3.0,11.0,2.0,11.0,175.0,27.0,32.0,186.0,0.10738255033557047,0.09870766488413547
1,99099,Nevada County,99,5,2010,8997.0,5933.0,2764.0,220.0,332.0,2926.0,308.0,3007.0,188.0,1323.0,187.0,1441.0,111.0,27.0,25.0,109.0,0.11346548188653452,0.10242766877286331
1,99101,Newton County,101,5,2010,8330.0,8001.0,9.0,141.0,437.0,4061.0,388.0,3940.0,1.0,5.0,1.0,4.0,62.0,9.0,7.0,79.0,0.10760896330952967,0.09847715736040609
1,99103,Ouachita County,103,5,2010,26120.0,14883.0,10468.0,408.0,843.0,7241.0,737.0,7642.0,732.0,4737.0,771.0,5731.0,226.0,36.0,37.0,182.0,0.11642038392487225,0.09644072232399896
1,99105,Perry County,105,5,2010,10445.0,9939.0,196.0,247.0,614.0,4924.0,598.0,5015.0,14.0,101.0,18.0,95.0,138.0,27.0,20.0,109.0,0.12469536961819659,0.11924227318045863
1,99107,Phillips County,107,5,2010,21757.0,7618.0,13719.0,287.0,419.0,3691.0,374.0,3927.0,1068.0,6210.0,1199.0,7509.0,151.0,21.0,27.0,136.0,0.11351937144405311,0.09523809523809523
1,99109,Pike County,109,5,2010,11291.0,10163.0,330.0,727.0,621.0,5007.0,596.0,5156.0,27.0,174.0,25.0,156.0,387.0,80.0,58.0,340.0,0.12402636309167166,0.11559348332040341
1,99111,Poinsett County,111,5,2010,24583.0,22089.0,1775.0,543.0,1363.0,10707.0,1356.0,11382.0,134.0,840.0,147.0,935.0,308.0,59.0,40.0,235.0,0.1272998972634725,0.1191354770690564
1,99113,Polk County,113,5,2010,20662.0,19144.0,65.0,1190.0,1032.0,9368.0,999.0,9776.0,3.0,36.0,5.0,29.0,622.0,115.0,104.0,568.0,0.11016225448334757,0.10218903436988544
1,99115,Pope County,115,5,2010,61754.0,55273.0,1784.0,4168.0,5083.0,27197.0,4863.0,28076.0,321.0,991.0,188.0,793.0,2182.0,473.0,406.0,1986.0,0.18689561348678163,0.17320843424989316
1,99117,Prairie County,117,5,2010,8715.0,7529.0,1064.0,81.0,415.0,3749.0,395.0,3780.0,73.0,501.0,78.0,563.0,45.0,8.0,8.0,36.0,0.11069618564950653,0.10449735449735449
1,99119,Pulaski County,119,5,2010,382748.0,220051.0,133858.0,22168.0,12324.0,107105.0,11668.0,112946.0,10371.0,61781.0,11154.0,72077.0,12492.0,2405.0,1661.0,9676.0,0.11506465617851641,0.10330600463938519
1,99121,Randolph County,121,5,2010,17969.0,17339.0,128.0,283.0,1100.0,8468.0,1039.0,8871.0,13.0,72.0,5.0,56.0,167.0,41.0,23.0,116.0,0.12990080302314597,0.11712321046105287
1,99123,St. Francis County,123,5,2010,28258.0,12502.0,14667.0,1149.0,665.0,6961.0,584.0,5541.0,1108.0,7631.0,1070.0,7036.0,973.0,91.0,20.0,176.0,0.09553225111334579,0.10539613788124887
1,99125,Saline County,125,5,2010,107118.0,96978.0,4994.0,4087.0,5405.0,47832.0,5248.0,49146.0,312.0,2450.0,317.0,2544.0,2227.0,378.0,245.0,1860.0,0.11299966549590232,0.10678386847352786
1,99127,Scott County,127,5,2010,11233.0,9880.0,53.0,782.0,612.0,4980.0,590.0,4900.0,4.0,26.0,7.0,27.0,423.0,63.0,63.0,359.0,0.12289156626506025,0.12040816326530612
1,99129,Searcy County,129,5,2010,8195.0,7867.0,12.0,121.0,388.0,3926.0,397.0,3941.0,0.0,7.0,0.0,5.0,63.0,7.0,9.0,58.0,0.09882832399388691,0.10073585384420197
1,99131,Sebastian County,131,5,2010,125744.0,96344.0,8019.0,15445.0,6305.0,46956.0,6177.0,49388.0,683.0,3941.0,681.0,4078.0,7999.0,1447.0,1259.0,7446.0,0.13427464008859358,0.12507086741718637
1,99133,Sevier County,133,5,2010,17058.0,11949.0,734.0,5220.0,745.0,5859.0,721.0,6090.0,63.0,345.0,52.0,389.0,2749.0,476.0,440.0,2471.0,0.12715480457415942,0.11839080459770115
1,99135,Sharp County,135,5,2010,17264.0,16582.0,93.0,290.0,911.0,8183.0,822.0,8399.0,11.0,55.0,5.0,38.0,133.0,29.0,33.0,157.0,0.11132836368080166,0.09786879390403619
1,99137,Stone County,137,5,2010,12394.0,11995.0,11.0,157.0,586.0,5907.0,561.0,6088.0,0.0,7.0,0.0,4.0,78.0,13.0,9.0,79.0,0.09920433384120535,0.09214848883048621
1,99139,Union County,139,5,2010,41639.0,26276.0,13721.0,1460.0,1426.0,12943.0,1297.0,13333.0,1036.0,6467.0,1007.0,7254.0,801.0,129.0,106.0,659.0,0.11017538437765588,0.0972774319357984
1,99141,Van Buren County,141,5,2010,17295.0,16598.0,68.0,475.0,883.0,8266.0,809.0,8332.0,12.0,34.0,7.0,34.0,257.0,56.0,32.0,218.0,0.10682313089765304,0.0970955352856457
1,99143,Washington County,143,5,2010,203065.0,162253.0,6006.0,31458.0,15119.0,80296.0,14856.0,81957.0,859.0,3249.0,712.0,2757.0,16365.0,3001.0,2727.0,15093.0,0.1882908239513799,0.18126578571690033
1,99145,White County,145,5,2010,77076.0,70425.0,3074.0,2879.0,5683.0,34371.0,5923.0,36054.0,360.0,1586.0,299.0,1488.0,1603.0,319.0,287.0,1276.0,0.16534287626196503,0.16428135574416153
1,99147,Woodruff County,147,5,2010,7260.0,5075.0,1994.0,87.0,264.0,2440.0,239.0,2635.0,136.0,917.0,136.0,1077.0,48.0,9.0,5.0,39.0,0.10819672131147541,0.09070208728652751
1,99149,Yell County,149,5,2010,22185.0,19226.0,307.0,4230.0,1235.0,9549.0,1114.0,9677.0,33.0,167.0,16.0,140.0,2222.0,389.0,347.0,2008.0,0.12933291444130277,0.1151183217939444
1,99001,Alameda County,1,6,2010,1510271.0,649122.0,190451.0,339889.0,39650.0,322608.0,37254.0,326514.0,13992.0,89276.0,14164.0,101175.0,173273.0,30230.0,28092.0,166616.0,0.12290457769181173,0.11409617964313934
1,99003,Alpine County,3,6,2010,1175.0,881.0,0.0,84.0,40.0,461.0,26.0,420.0,0.0,0.0,0.0,0.0,49.0,10.0,7.0,35.0,0.08676789587852494,0.06190476190476191
1,99005,Amador County,5,6,2010,38091.0,33149.0,962.0,4756.0,1773.0,17490.0,1366.0,15659.0,174.0,899.0,12.0,63.0,3146.0,561.0,248.0,1610.0,0.10137221269296741,0.08723417842774124
1,99007,Butte County,7,6,2010,220000.0,180096.0,3415.0,31116.0,16089.0,88464.0,15036.0,91632.0,484.0,1938.0,384.0,1477.0,16000.0,3623.0,3450.0,15116.0,0.18187059142702117,0.1640911471974856
1,99009,Calaveras County,9,6,2010,45578.0,40522.0,383.0,4703.0,2109.0,20198.0,1860.0,20324.0,61.0,251.0,12.0,132.0,2488.0,457.0,307.0,2215.0,0.10441627883948906,0.09151741783113561
1,99011,Colusa County,11,6,2010,21419.0,13854.0,195.0,11804.0,932.0,7028.0,784.0,6826.0,24.0,111.0,10.0,84.0,6275.0,1144.0,927.0,5529.0,0.13261240751280592,0.11485496630530326
1,99013,Contra Costa County,13,6,2010,1049025.0,614512.0,97161.0,255560.0,35403.0,301629.0,32271.0,312883.0,7894.0,45053.0,7966.0,52108.0,128889.0,22563.0,20955.0,126671.0,0.11737266642133216,0.10314079064698306
1,99015,Del Norte County,15,6,2010,28610.0,21098.0,993.0,5093.0,1258.0,11366.0,1072.0,9732.0,168.0,958.0,7.0,35.0,3533.0,521.0,274.0,1560.0,0.11068097835650184,0.11015207562679818
1,99017,El Dorado County,17,6,2010,181058.0,156793.0,1409.0,21875.0,9509.0,78529.0,8234.0,78264.0,119.0,811.0,84.0,598.0,11071.0,1888.0,1700.0,10804.0,0.12108902443683225,0.10520801390166616
1,99019,Fresno County,19,6,2010,930450.0,515145.0,49523.0,468070.0,38351.0,255056.0,36173.0,260089.0,4861.0,25034.0,4634.0,24489.0,238343.0,45619.0,42067.0,229727.0,0.15036305752462203,0.13907931515750377
1,99021,Glenn County,21,6,2010,28122.0,19990.0,231.0,10539.0,1205.0,10008.0,1104.0,9982.0,23.0,140.0,18.0,91.0,5514.0,1015.0,936.0,5025.0,0.12040367705835332,0.11059907834101383
1,99023,Humboldt County,23,6,2010,134623.0,109920.0,1505.0,13211.0,8125.0,55178.0,7917.0,54742.0,270.0,939.0,183.0,566.0,6815.0,1551.0,1563.0,6396.0,0.14725071586501867,0.14462387198129406
1,99025,Imperial County,25,6,2010,174528.0,102553.0,5773.0,140271.0,8428.0,52732.0,7253.0,49821.0,679.0,4558.0,207.0,1215.0,69652.0,12680.0,11776.0,70619.0,0.1598270499886217,0.14558118062664338
1,99027,Inyo County,27,6,2010,18546.0,13741.0,109.0,3597.0,624.0,6931.0,588.0,6810.0,15.0,75.0,8.0,34.0,1839.0,310.0,277.0,1758.0,0.09003029865820228,0.08634361233480176
1,99029,Kern County,29,6,2010,839631.0,499766.0,48921.0,413033.0,38921.0,256944.0,33821.0,242822.0,5603.0,27128.0,4022.0,21793.0,216842.0,42610.0,36545.0,196191.0,0.15147658633787908,0.13928309625981172
1,99031,Kings County,31,6,2010,152982.0,83027.0,11014.0,77866.0,6912.0,44246.0,5706.0,38781.0,1084.0,8017.0,527.0,2997.0,43583.0,7744.0,6158.0,34283.0,0.15621751118745197,0.1471339057786029
1,99033,Lake County,33,6,2010,64665.0,52033.0,1232.0,11088.0,2821.0,25909.0,2674.0,26124.0,93.0,704.0,81.0,528.0,5787.0,1016.0,888.0,5301.0,0.10888108379327646,0.10235798499464094
1,99035,Lassen County,35,6,2010,34895.0,25532.0,2834.0,6117.0,1992.0,14866.0,1235.0,10666.0,474.0,2711.0,21.0,123.0,4789.0,1036.0,231.0,1328.0,0.1339970402260191,0.11578848678042378
1,99037,Los Angeles County,37,6,2010,9818605.0,4936599.0,856874.0,4687889.0,349990.0,2461491.0,331190.0,2475108.0,66791.0,402404.0,68408.0,454470.0,2343059.0,437031.0,409152.0,2344830.0,0.14218617902726438,0.1338083025063957
1,99039,Madera County,39,6,2010,150865.0,94456.0,5629.0,80992.0,6636.0,45517.0,6018.0,48939.0,289.0,1757.0,519.0,3872.0,40755.0,8217.0,7304.0,40237.0,0.14579168222861788,0.12296941089928277
1,99041,Marin County,41,6,2010,252409.0,201963.0,6987.0,39069.0,8391.0,97954.0,7433.0,104009.0,586.0,4532.0,358.0,2455.0,20946.0,3728.0,2622.0,18123.0,0.08566265798231823,0.07146496937765001
1,99043,Mariposa County,43,6,2010,18251.0,16103.0,138.0,1676.0,802.0,8133.0,747.0,7970.0,11.0,94.0,5.0,44.0,879.0,139.0,102.0,797.0,0.09861059879503259,0.09372647427854454
1,99045,Mendocino County,45,6,2010,87841.0,67218.0,622.0,19505.0,3668.0,33312.0,3242.0,33906.0,90.0,432.0,28.0,190.0,10370.0,1971.0,1586.0,9135.0,0.1101104707012488,0.09561729487406359
1,99047,Merced County,47,6,2010,255793.0,148381.0,9926.0,140485.0,11877.0,73750.0,10830.0,74631.0,883.0,5165.0,891.0,4761.0,71728.0,14032.0,12871.0,68757.0,0.16104406779661018,0.14511396068657798
1,99049,Modoc County,49,6,2010,9686.0,8084.0,82.0,1342.0,397.0,4053.0,361.0,4031.0,11.0,70.0,3.0,12.0,694.0,124.0,120.0,648.0,0.09795213422156428,0.08955594145373356
1,99051,Mono County,51,6,2010,14202.0,11697.0,47.0,3762.0,811.0,6254.0,673.0,5443.0,8.0,29.0,5.0,18.0,1994.0,358.0,315.0,1768.0,0.12967700671570195,0.12364504868638618
1,99053,Monterey County,53,6,2010,415057.0,230717.0,12785.0,230003.0,16875.0,117835.0,14397.0,112882.0,1060.0,8147.0,744.0,4638.0,120596.0,22836.0,20061.0,109407.0,0.14320872406330887,0.12754026328378307
1,99055,Napa County,55,6,2010,136484.0,97525.0,2668.0,44010.0,5661.0,48055.0,5166.0,49470.0,247.0,1494.0,207.0,1174.0,23089.0,4292.0,3733.0,20921.0,0.11780251794818437,0.104426925409339
1,99057,Nevada County,57,6,2010,98764.0,90233.0,389.0,8439.0,4812.0,44589.0,4333.0,45644.0,47.0,232.0,31.0,157.0,4383.0,757.0,699.0,4056.0,0.1079189934737267,0.0949303303829638
1,99059,Orange County,59,6,2010,3010232.0,1830758.0,50744.0,1012973.0,126448.0,907076.0,117342.0,923682.0,4608.0,26492.0,4006.0,24252.0,510878.0,97358.0,89426.0,502095.0,0.13940177008321245,0.1270372270976375
1,99061,Placer County,61,6,2010,348432.0,290977.0,4751.0,44710.0,17497.0,142063.0,16299.0,148914.0,448.0,2611.0,361.0,2140.0,22347.0,3823.0,3500.0,22363.0,0.12316366682387392,0.10945243563399008
1,99063,Plumas County,63,6,2010,20007.0,17797.0,192.0,1605.0,933.0,8845.0,883.0,8952.0,55.0,117.0,18.0,75.0,841.0,162.0,133.0,764.0,0.10548332391181459,0.09863717605004468
1,99065,Riverside County,65,6,2010,2189641.0,1335147.0,140543.0,995257.0,93593.0,665367.0,87038.0,669780.0,12917.0,70846.0,12151.0,69697.0,500233.0,95762.0,90297.0,495024.0,0.14066372392980114,0.12995013287945295
1,99067,Sacramento County,67,6,2010,1418788.0,815151.0,147058.0,306196.0,52657.0,398099.0,50738.0,417052.0,13195.0,72181.0,12802.0,74877.0,154768.0,28093.0,26927.0,151428.0,0.1322711184906267,0.12165869004344781
1,99069,San Benito County,69,6,2010,55269.0,35181.0,483.0,31186.0,2376.0,17512.0,2239.0,17669.0,44.0,272.0,32.0,211.0,15760.0,2769.0,2567.0,15426.0,0.135678391959799,0.12671911257003793
1,99071,San Bernardino County,71,6,2010,2035210.0,1153161.0,181862.0,1001145.0,92305.0,575655.0,84254.0,577506.0,17051.0,88518.0,16610.0,93344.0,500574.0,97142.0,92429.0,500571.0,0.16034777774882525,0.14589285652443437
1,99073,San Diego County,73,6,2010,3095313.0,1981442.0,158213.0,991348.0,159081.0,1002587.0,129829.0,978855.0,16533.0,84384.0,13111.0,73829.0,490620.0,100089.0,90976.0,500728.0,0.15867051936639912,0.13263353612128456
1,99075,San Francisco County,75,6,2010,805235.0,390387.0,48870.0,121774.0,18182.0,207601.0,20495.0,182786.0,3295.0,25126.0,3598.0,23744.0,64718.0,10537.0,9455.0,57056.0,0.08758146637058588,0.11212565513770201
1,99077,San Joaquin County,77,6,2010,685306.0,349287.0,51744.0,266341.0,25108.0,173343.0,22169.0,175944.0,4557.0,25625.0,4246.0,26119.0,135871.0,25244.0,22642.0,130470.0,0.14484576821677253,0.12600031828309008
1,99079,San Luis Obispo County,79,6,2010,269637.0,222756.0,5550.0,55973.0,20991.0,112251.0,17597.0,110505.0,632.0,4395.0,244.0,1155.0,29765.0,6321.0,5182.0,26208.0,0.18700056124221612,0.15924166327315506
1,99081,San Mateo County,81,6,2010,718451.0,383535.0,20436.0,182502.0,19257.0,190047.0,17318.0,193488.0,1550.0,10365.0,1260.0,10071.0,92499.0,15860.0,14081.0,90003.0,0.10132756633885302,0.08950425866203589
1,99083,Santa Barbara County,83,6,2010,423895.0,295124.0,8513.0,181687.0,26448.0,146491.0,24360.0,148633.0,921.0,4880.0,838.0,3633.0,93938.0,19747.0,17770.0,87749.0,0.1805435146186455,0.16389361716442513
1,99085,Santa Clara County,85,6,2010,1781642.0,836616.0,46428.0,479210.0,52618.0,423065.0,46942.0,413551.0,4016.0,24074.0,3612.0,22354.0,244339.0,43688.0,39261.0,234871.0,0.12437332324820063,0.11350957922964762
1,99087,Santa Cruz County,87,6,2010,262382.0,190208.0,2766.0,84092.0,15177.0,94629.0,14090.0,95579.0,337.0,1603.0,278.0,1163.0,42749.0,8761.0,8419.0,41343.0,0.16038423739022922,0.14741731970411912
1,99089,Shasta County,89,6,2010,177223.0,153726.0,1548.0,14878.0,9941.0,75258.0,9325.0,78468.0,157.0,892.0,117.0,656.0,7520.0,1301.0,1379.0,7358.0,0.13209226926041084,0.11883825253606566
1,99091,Sierra County,91,6,2010,3240.0,3022.0,6.0,269.0,138.0,1521.0,121.0,1501.0,1.0,5.0,0.0,1.0,145.0,18.0,16.0,124.0,0.09072978303747535,0.08061292471685542
1,99093,Siskiyou County,93,6,2010,44900.0,38030.0,571.0,4615.0,2067.0,18929.0,1792.0,19101.0,61.0,329.0,29.0,242.0,2377.0,426.0,352.0,2238.0,0.1091975276031486,0.09381707763991413
1,99095,Solano County,95,6,2010,413344.0,210751.0,60750.0,99356.0,14140.0,106055.0,12559.0,104696.0,4993.0,30709.0,4668.0,30041.0,51104.0,9234.0,8446.0,48252.0,0.13332704728678516,0.11995682738595553
1,99097,Sonoma County,97,6,2010,483878.0,371412.0,7610.0,120430.0,23576.0,180681.0,21853.0,190731.0,779.0,4288.0,570.0,3322.0,62977.0,11643.0,10018.0,57453.0,0.1304841128840332,0.11457497732408471
